competition,race_type,sex,host_nation,country,day,month,year,time,latitude,longitude,NOAA_stationid,station_location,station_distance,air_temp,dew_pt,wind_speed,adj_wind_speed,relative_humidity,clouds,diff_req_time,time_zone,solar_rad,heat_index,simp_wetbulb_globetemp,wetbulb_globetemp,world_record,standing_record,first_place,second_place,third_place,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,16,4,2000,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,9.9,1.9,3.1,1.3,57.5,3,0,1,547,8.4,12.3,10.6,02:05:42,02:07:55,02:06:36,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,22,4,2001,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,8.6,1.3,3.6,1.5,60.1,3,0,1,676,7.1,11.5,10.3,02:05:42,02:06:36,02:07:09,02:08:15,02:09:36,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,14,4,2002,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,9.2,-0.7,2.6,1.1,49.9,2,0,1,724,7.5,11.4,11.1,02:05:38,02:06:36,02:05:38,02:05:48,02:06:35,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,13,4,2003,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,15.0,5.9,6.2,2.6,54.5,3,0,1,729,14,16.1,14.8,02:05:38,02:05:38,02:07:56,02:07:56,02:07:57,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,18,4,2004,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,10.2,8.4,4.1,1.7,88.6,8,0,1,187,9.6,14.1,10.2,02:04:55,02:05:38,02:06:18,02:06:48,02:07:02,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,17,4,2005,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,10.9,-0.2,2.1,0.9,46.2,2,0,1,666,9.3,12.5,12.3,02:04:55,02:05:38,02:07:35,02:07:49,02:08:32,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,23,4,2006,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,11.3,8.3,1.5,0.6,81.8,7,0,1,304,10.6,14.7,12.4,02:04:55,02:05:38,02:06:39,02:06:41,02:06:55,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,22,4,2007,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,21.0,3.0,3.6,1.5,30.5,0,0,1,433,20,18.8,16.7,02:04:55,02:05:38,02:07:41,02:07:44,02:07:47,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,13,4,2008,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,11.0,4.0,2.5,1.0,62.0,0,0,1,233,9.8,13.4,9.8,02:04:26,02:05:38,02:05:15,02:05:24,02:05:30,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,26,4,2009,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,14.0,6.0,2.5,1.0,58.5,3,0,1,106,13,15.6,11.3,02:03:59,02:05:15,02:05:10,02:05:20,02:05:27,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,25,4,2010,10:00:00,51.5073219,-0.1276474,3779099999,UK; LONDON WEA CENTER,1.1,11.0,8.0,3.1,1.3,81.7,7,,1,0,10.3,14.4,9.4,02:03:59,02:05:10,02:05:19,02:06:23,02:06:55,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,17,4,2011,10:00:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,14.0,9.0,0.0,0.0,71.9,5,0,1,0,13.3,16.4,10.9,02:03:59,02:05:10,02:04:40,02:05:45,02:05:45,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,22,4,2012,10:00:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,11.0,5.0,5.6,2.3,66.5,4,0,1,0,9.9,13.6,8.5,02:03:38,02:04:40,02:04:44,02:06:51,02:06:52,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,21,4,2013,10:00:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,8.0,1.0,1.9,0.8,61.3,3,0,1,0,6.5,11.1,5.1,02:03:38,02:04:40,02:06:04,02:06:33,02:06:57,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,13,4,2014,10:00:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,12.7,2.1,0.0,0.0,48.5,2,0,1,0,11.3,13.9,7.8,02:03:23,02:04:40,02:04:29,02:04:55,02:06:30,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,26,4,2015,10:00:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,8.0,7.0,3.1,1.3,93.4,9,,1,0,7.3,12.4,7.1,02:02:57,02:04:29,02:04:42,02:04:47,02:05:50,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,24,4,2016,10:00:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,7.0,2.0,4.7,2.0,70.5,5,0,1,0,5.6,10.7,4.9,02:02:57,02:04:29,02:03:05,02:03:51,02:06:36,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,23,4,2017,10:00:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,11.0,2.0,4.2,1.7,53.8,2,0,1,0,9.6,13,7.5,02:02:57,02:03:05,02:05:48,02:05:57,02:07:41,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,22,4,2018,10:00:00,51.5073219,-0.1276474,3768399999,UK; CITY,12.7,21.0,13.0,4.1,1.7,60.3,3,10,1,0,20.7,21.7,17.2,02:02:57,02:03:05,02:04:17,02:04:49,02:06:21,,,,,,,,,,,
Gold Marathon,Marathon,Both,LONDON,UK,28,4,2019,9:25:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,11.0,5.0,7.2,3.0,66.5,4,25,1,0,9.9,13.6,8.5,02:01:39,02:03:05,02:02:37,02:02:55,02:03:16,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,2,11,1986,9:00:00,40.7127281,-74.006015,72503014732,NY US; LA GUARDIA AIRPORT,12.9,15.6,13.3,6.2,2.6,86.2,5,0,-4,293,15.5,18.8,15.7,02:07:12,02:09:41,2:11:06,2:11:43,2:12:13,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,1,11,1987,9:00:00,40.7127281,-74.006015,72503014732,NY US; LA GUARDIA AIRPORT,12.9,8.3,2.8,2.6,1.1,68.3,5,0,-4,406,7,11.6,9,02:07:12,02:09:41,2:11:01,2:11:53,2:11:54,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,6,11,1988,9:00:00,40.7127281,-74.006015,72503014732,NY US; LA GUARDIA AIRPORT,12.9,13.3,10.0,6.2,2.6,80.4,5,0,-4,446,12.8,16.3,13.8,02:06:50,02:09:41,2:08:20,2:11:41,2:13:18,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,5,11,1989,9:00:00,40.7127281,-74.006015,72503014732,NY US; LA GUARDIA AIRPORT,12.9,6.7,-1.7,1.5,0.6,55.0,5,0,-4,469,4.9,9.9,8.3,02:06:50,2:08:20,2:08:01,2:09:38,2:09:40,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,4,11,1990,9:00:00,40.7127281,-74.006015,72503014732,NY US; LA GUARDIA AIRPORT,12.9,16.1,9.4,3.1,1.3,64.5,5,0,-4,437,15.4,17.7,15.9,02:06:50,02:08:01,02:12:39,02:13:19,02:13:32,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,3,11,1991,9:00:00,40.7127281,-74.006015,72503014732,NY US; LA GUARDIA AIRPORT,12.9,11.1,3.3,4.6,1.9,58.6,5,0,-4,358,9.8,13.3,10.1,02:06:50,02:08:01,02:09:28,02:11:07,02:11:55,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,1,11,1992,9:00:00,40.7127281,-74.006015,72503014732,NY US; LA GUARDIA AIRPORT,12.9,6.7,1.1,6.2,2.6,67.4,5,0,-4,237,5.2,10.3,5.8,02:06:50,02:08:01,02:09:29,02:10:46,02:10:53,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,14,11,1993,9:00:00,40.7127281,-74.006015,72503014732,NY US; LAGUARDIA AIRPORT,12.9,13.3,11.7,5.7,2.4,90.0,5,0,-4,52,13,16.9,12.6,02:06:50,02:08:01,02:10:04,02:11:03,02:12:21,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,6,11,1994,9:00:00,40.7127281,-74.006015,72503014732,NY US; LAGUARDIA AIRPORT,12.9,15.6,11.7,3.6,1.5,77.6,5,0,-4,0,15.2,18.2,13.6,02:06:50,02:08:01,02:11:21,02:11:23,02:11:43,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,12,11,1995,9:00:00,40.7127281,-74.006015,99999994728,NY US; NY CITY CENTRAL PARK,8.0,6.1,3.3,6.2,2.6,82.2,99,0,-4,0,4.9,10.4,4.8,02:06:50,02:08:01,02:11:00,02:11:05,02:11:19,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,3,11,1996,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,4.0,-6.0,6.1,2.5,48.0,13,,-4,0,4,7.7,0.9,02:06:50,02:08:01,02:09:54,02:10:09,02:10:28,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,2,11,1997,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,15.0,15.0,6.1,2.5,100.0,10,,-4,0,15.2,19.1,14.7,02:06:50,02:08:01,02:08:12,02:08:33,02:09:27,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,1,11,1998,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,9.0,3.0,3.6,1.5,66.0,4,,-4,0,7.7,12,6.5,02:06:05,02:08:01,02:08:45,02:08:48,02:08:51,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,7,11,1999,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,7.0,-2.0,5.3,2.2,52.7,1,,-4,0,5.1,10,3.9,02:05:42,02:08:01,02:09:13,02:09:20,02:09:32,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,5,11,2000,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,9.0,4.0,6.1,2.5,70.9,5,0,-4,0,7.8,12.2,6.9,02:05:42,02:08:01,02:10:09,02:12:30,02:12:33,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,4,11,2001,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,11.0,2.0,3.6,1.5,53.8,2,0,-4,0,9.6,13,7.5,02:05:42,02:08:01,02:07:43,02:09:20,02:09:52,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,3,11,2002,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,5.0,0.0,5.6,2.3,70.1,5,0,-4,0,3.4,9.2,3,02:05:38,02:07:43,02:08:07,02:08:17,02:08:39,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,2,11,2003,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,15.0,10.0,3.1,1.3,72.0,5,0,-4,0,14.4,17.3,12.6,02:04:55,02:07:43,02:10:30,02:11:11,02:11:23,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,7,11,2004,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,12.0,2.0,3.6,1.5,50.4,1,0,-4,0,10.6,13.5,8.1,02:04:55,02:07:43,02:09:28,02:09:53,02:10:00,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,6,11,2005,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,12.2,11.7,1.5,0.6,96.8,5,9,-4,0,12,16.3,11.4,02:04:55,02:07:43,02:09:30,02:09:31,02:09:56,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,5,11,2006,9:00:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,3.3,-4.4,0.0,0.0,57.0,9,9,-4,0,3.3,7.5,-0.8,02:04:55,02:07:43,02:09:57,02:10:06,02:10:10,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,4,11,2007,9:30:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,8.3,1.1,2.6,1.1,60.5,9,21,-4,0,6.8,11.3,5.4,02:04:26,02:07:43,02:09:04,02:09:16,02:11:25,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,2,11,2008,9:30:00,40.7127281,-74.006015,99727199999,NY US; THE BATTERY,1.5,6.0,-3.0,6.1,2.5,52.4,1,30,-4,79,4,9.3,3.4,02:03:59,02:07:43,02:08:43,02:09:07,02:11:22,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,1,11,2009,9:30:00,40.7127281,-74.006015,72503394728,NY US; NY CITY CENTRAL PARK,8.0,11.1,6.1,2.1,0.9,71.3,9,21,-4,0,10.1,13.9,8.7,02:03:59,02:07:43,02:09:15,02:09:56,02:10:25,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,7,11,2010,9:30:00,40.7127281,-74.006015,99727199999,NY US; THE BATTERY,1.5,7.0,-2.0,5.3,2.2,52.7,3,30,-4,382,5.1,10,6.1,02:03:59,02:07:43,02:08:14,02:09:18,02:10:39,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,6,11,2011,9:30:00,40.7127281,-74.006015,72505394728,NY US; NY CITY CENTRAL PARK,8.0,4.0,-3.0,0.0,0.0,60.3,9,21,-4,0,4,8.1,0.1,02:03:38,02:07:43,02:05:05,02:06:28,02:07:13,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,3,11,2013,9:40:00,40.7127281,-74.006015,99727199999,NY US; THE BATTERY,1.5,8.0,0.0,6.1,2.5,57.0,3,,-4,548,6.3,10.9,8,02:03:23,02:05:05,02:08:24,02:09:15,02:09:45,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,2,11,2014,9:30:00,40.7127281,-74.006015,99727199999,NY US; THE BATTERY,1.5,7.0,-2.0,8.3,3.4,52.7,3,,-4,538,5.1,10,6.5,02:02:57,02:05:05,02:10:59,02:11:06,02:12:13,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,1,11,2015,9:50:00,40.7127281,-74.006015,72505394728,NY US; NY CITY CENTRAL PARK,8.0,12.8,6.7,0.0,0.0,66.4,9,1,-4,0,11.9,15.1,9.3,02:02:57,02:05:05,02:10:34,02:10:48,02:12:10,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,6,11,2016,9:30:00,40.7127281,-74.006015,72055399999,NY US; PORT AUTH DOWNTN MANHATTAN WALL ST HEL,1.3,13.0,3.0,8.6,3.6,50.6,2,,-4,335,11.7,14.3,10.7,02:02:57,02:05:05,02:07:51,02:08:53,02:11:23,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,US,5,11,2017,9:30:00,40.7127281,-74.006015,72505394728,NY US; NY CITY CENTRAL PARK,8.0,11.7,8.3,2.6,1.1,79.7,5,8,-4,152,11,14.9,11,02:02:57,02:05:05,02:10:53,02:10:56,02:11:32,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,us,4,11,2018,9:20:00,40.7127281,-74.006015,72055399999,NY US; PORT AUTH DOWNTN MANHATTAN WALL ST HEL,1.3,8.3,2.2,3.6,1.5,65.4,1,24,-4,34,6.9,11.5,6,02:01:39,02:05:05,02:05:59,02:06:01,02:06:26,,,,,,,,,,,
Gold Marathon,Marathon,Both,New York,us,3,11,2019,9:30:00,40.7127281,-74.006015,72055399999,NY US; PORT AUTH DOWNTN MANHATTAN WALL ST HEL,1.3,7.2,1.1,4.1,1.7,65.2,1,26,-4,0,5.7,10.6,4.7,02:01:39,02:05:05,02:08:13,02:08:36,02:08:38,,,,,,,,,,,
Gold Marathon,Marathon,Both,paris,FRANCE,6,5,1990,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,24.1,10.0,1.0,0.4,41.0,1,0,2,23,23.6,22.4,18,02:06:50,02:11:09,02:13:10,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,paris,FRANCE,29,3,1992,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,7.0,6.7,4.1,1.7,98.0,10,,2,0,6.3,11.8,6.4,02:06:50,02:11:09,02:10:03,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,paris,FRANCE,25,4,1993,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,5.0,4.0,5.1,2.1,93.2,10,,2,0,4,10,4.2,02:06:50,02:10:03,02:10:46,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,paris,FRANCE,24,4,1994,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,12.0,9.0,3.6,1.5,81.9,8,,2,0,11.4,15.3,10.4,02:06:50,02:10:03,02:10:56,02:10:58,02:11:01,,,,,,,,,,,
Gold Marathon,Marathon,Both,paris,FRANCE,2,4,1995,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,9.0,8.0,1.5,0.6,93.5,,,2,,,,,02:06:50,02:10:03,02:10:06,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,paris,FRANCE,21,4,1996,9:00:00,48.8566969,2.3514616,7150099999,FR; LE BOURGET,14.2,17.0,1.0,4.6,1.9,34.0,0,30,2,0,15.6,16.2,11.1,02:06:50,02:10:03,02:12:18,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,6,4,1997,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,11.0,8.0,5.7,2.4,81.7,7,,2,0,10.3,14.4,9.5,02:06:50,02:10:03,02:10:14,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,5,4,1998,9:00:00,48.8566969,2.3514616,7150099999,FR; LE BOURGET,14.2,9.0,7.0,6.7,2.8,87.3,8,30,2,0,8.2,13,7.9,02:06:50,02:10:03,02:09:37,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,4,4,1999,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,11.9,8.7,4.0,1.7,80.8,7,60,2,0,11.3,15.1,10.3,02:06:05,02:09:37,02:08:10,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,9,4,2000,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,9.6,1.3,2.1,0.9,56.2,3,60,2,0,8.1,12,6.2,02:05:42,02:08:10,02:08:49,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,8,4,2001,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,7.7,5.7,5.1,2.1,87.2,8,60,2,0,6.8,11.9,6.6,02:05:42,02:08:10,02:09:40,02:09:40,02:09:43,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,7,4,2002,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,10.5,-2.8,7.2,3.0,39.2,1,60,2,12,8.6,11.9,6.2,02:05:42,02:08:10,02:08:18,02:08:53,02:09:07,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,6,4,2003,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,7.7,4.3,5.1,2.1,79.1,7,60,2,92,6.6,11.6,6.6,02:05:38,02:08:10,02:06:33,02:06:36,02:06:47,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,4,4,2004,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,10.7,4.8,4.1,1.7,66.9,4,60,2,329,9.6,13.4,10.2,02:04:55,02:08:10,02:08:56,02:10:08,02:10:30,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,10,4,2005,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,8.9,5.3,3.1,1.3,78.1,6,0,2,383,7.9,12.5,9.8,02:04:55,02:08:10,02:08:02,02:08:17,02:09:24,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,9,4,2006,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,8.9,1.8,2.1,0.9,61.1,3,0,2,637,7.4,11.7,11.3,02:04:55,02:08:02,02:08:03,02:08:48,02:08:50,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,15,4,2007,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,19.5,12.7,2.1,0.9,64.8,4,0,2,705,19.2,20.8,21.3,02:04:55,02:08:02,02:07:17,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,6,4,2008,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,5.1,0.5,2.1,0.9,72.1,5,0,2,643,3.5,9.3,8.6,02:04:26,02:07:17,02:06:40,02:06:50,02:07:24,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,5,4,2009,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,12.9,7.8,1.0,0.4,71.2,5,0,2,619,12.1,15.4,17,02:03:59,02:06:40,02:05:47,02:06:15,02:06:26,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,11,4,2010,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,10.3,1.9,4.6,1.9,56.0,3,0,2,670,8.8,12.5,11,02:03:59,02:05:47,02:06:41,02:07:10,02:07:10,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,10,4,2011,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,18.3,3.3,1.0,0.4,36.9,1,0,2,570,17.1,17.4,18.4,02:03:59,02:05:47,02:06:29,02:07:14,02:07:32,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,15,4,2012,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,8.0,0.9,7.2,3.0,60.8,3,0,2,439,6.4,11,7.5,02:03:38,02:05:47,02:05:11,02:06:23,02:06:26,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,7,4,2013,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,6.5,-2.2,2.6,1.1,53.7,2,0,2,222,4.6,9.7,5.1,02:03:38,02:05:11,02:05:38,02:06:33,02:06:33,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,6,4,2014,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,17.6,12.1,3.6,1.5,70.2,5,0,2,32,17.2,19.5,15.1,02:03:23,02:05:11,02:05:04,02:06:48,02:07:59,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,12,4,2015,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,7.0,7.0,1.0,0.4,100.0,10,,2,0,6.4,11.8,6.1,02:02:57,02:05:04,02:05:49,02:07:18,02:07:31,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,3,4,2016,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,15.8,10.8,2.6,1.1,72.2,5,0,2,0,15.3,18,13.3,02:02:57,02:05:04,02:07:11,02:07:29,02:07:37,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,9,4,2017,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,18.1,8.1,1.5,0.6,52.1,2,0,2,0,17.3,18.5,13.6,02:02:57,02:05:04,02:06:10,02:06:57,02:07:12,,,,,,,,,,,
Gold Marathon,Marathon,Both,PARIS,FRANCE,8,4,2018,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,18.2,9.8,1.5,0.6,58.0,3,0,2,0,17.6,19,14.3,02:02:57,02:05:04,02:06:25,02:06:36,02:06:41,,,,,,,,,,,
Gold Marathon,Marathon,Both,paris,FRANCE,14,4,2019,9:00:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,6.5,-1.2,3.6,1.5,57.9,3,0,2,0,4.7,9.8,3.6,02:01:39,02:05:04,02:07:05,02:07:25,02:07:29,,,,,,,,,,,
Gold Marathon,Marathon,Both,TOKYO,JAPAN,27,2,2011,9:00:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,16.5,5.2,2.1,0.9,47.2,2,0,9,489,15.4,16.8,15.6,02:03:59,02:06:33,02:07:35,02:08:17,02:08:37,,,,,,,,,,,
Gold Marathon,Marathon,Both,TOKYO,JAPAN,26,2,2012,9:00:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,7.4,-7.4,3.6,1.5,34.1,0,0,9,294,5.1,9.5,5,02:03:38,02:06:33,02:07:37,02:07:48,02:07:50,,,,,,,,,,,
Gold Marathon,Marathon,Both,TOKYO,JAPAN,24,2,2013,9:00:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,3.2,-13.1,6.2,2.6,29.0,0,0,9,66,3.2,6.6,-0.4,02:03:38,02:06:33,02:06:50,02:06:58,02:07:53,,,,,,,,,,,
Gold Marathon,Marathon,Both,TOKYO,JAPAN,23,2,2014,9:00:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,7.8,-2.8,3.1,1.3,47.0,2,0,9,0,5.9,10.3,4.1,02:03:23,02:06:33,02:05:42,02:05:57,02:06:30,,,,,,,,,,,
Gold Marathon,Marathon,Both,TOKYO,JAPAN,22,2,2015,9:00:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,7.2,4.2,1.0,0.4,81.2,7,0,9,0,6.1,11.3,5.2,02:02:57,02:05:42,02:06:00,02:06:33,02:06:34,,,,,,,,,,,
Gold Marathon,Marathon,Both,TOKYO,JAPAN,28,2,2016,9:00:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,10.1,2.5,4.1,1.7,59.2,3,0,9,0,8.7,12.5,7.1,02:02:57,02:05:42,02:06:56,02:07:33,02:07:34,,,,,,,,,,,
Gold Marathon,Marathon,Both,TOKYO,JAPAN,26,2,2017,9:00:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,9.5,-3.4,2.6,1.1,40.1,1,0,9,0,7.6,11.2,5.1,02:02:57,02:05:42,02:03:58,02:05:51,02:06:25,,,,,,,,,,,
Gold Marathon,Marathon,Both,TOKYO,JAPAN,25,2,2018,9:00:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,5.6,-1.1,4.1,1.7,62.0,4,0,9,0,3.8,9.3,3.1,02:02:57,02:03:58,02:05:30,,,,,,,,,,,,,
